ds_municipio_hp;cd_estacao_sigla_hc;cd_celula_name_hp;cd_celula_hp;ds_nome_cdo_hp;ds_cdo_est_operacional;cd_cdo_ptp_name
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12705;EM SERVIÇO;5
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12705;EM SERVIÇO;6
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12705;EM SERVIÇO;3
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12705;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12705;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12706;EM SERVIÇO;1
MOGI DAS CRUZES;"";127 (MCZ) Secundária;127;CDOI-12707;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12707;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12707;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12707;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12708;EM SERVIÇO;2
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12708;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12708;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12709;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12710;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12710;EM SERVIÇO;4
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12710;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12710;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12711;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12711;EM SERVIÇO;3
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12711;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12712;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12712;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12712;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12712;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12712;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12712;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12712;"";""
MOGI DAS CRUZES;SP;127 (MCZ) Secundária;127;CDOI-12713;"";""
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12713;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12713;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12714;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;127 (MCZ) Secundária;127;CDOI-12714;"";""
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12801;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12804;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12804;EM SERVIÇO;4
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12804;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12804;"";""
MOGI DAS CRUZES;SP;128 (MCZ) Secundária;128;CDOE-12804;"";""
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12804;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12806;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12808;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12808;"";""
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12808;"";""
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12809;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;128 (MCZ) Secundária;128;CDOE-12809;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;129 (MCZ) Secundária;129;CDOE-12903;EM SERVIÇO;1
MOGI DAS CRUZES;SP;13 (MCZ) Secundária;13;CDOE-1301;"";""
MOGI DAS CRUZES;SP;13 (MCZ) Secundária;13;CDOE-1301;"";""
MOGI DAS CRUZES;MCZ;13 (MCZ) Secundária;13;CDOE-1301;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;13 (MCZ) Secundária;13;CDOE-1302;"";""
MOGI DAS CRUZES;SP;13 (MDC) Secundária;13;CDOE-1302;"";""
MOGI DAS CRUZES;MDC;13 (MDC) Secundária;13;CDOE-1302;"";""
MOGI DAS CRUZES;MDC;13 (MDC) Secundária;13;CDOE-1302;EM SERVIÇO;2
MOGI DAS CRUZES;SP;13 (MDC) Secundária;13;CDOE-1302;"";""
MOGI DAS CRUZES;MDC;13 (MDC) Secundária;13;CDOE-1303;EM SERVIÇO;2
MOGI DAS CRUZES;SP;13 (MCZ) Secundária;13;CDOE-1303;"";""
MOGI DAS CRUZES;SP;13 (MDC) Secundária;13;CDOE-1303;"";""
MOGI DAS CRUZES;MDC;13 (MDC) Secundária;13;CDOE-1306;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;13 (MCZ) Secundária;13;CDOE-1307;"";""
MOGI DAS CRUZES;MCZ;13 (MCZ) Secundária;13;CDOE-1309;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;13 (MCZ) Secundária;13;CDOE-1310;EM SERVIÇO;1
MOGI DAS CRUZES;"";13 (MCZ) Secundária;13;CDOE-1311;"";""
MOGI DAS CRUZES;SP;13 (MCZ) Secundária;13;CDOE-1312;"";""
MOGI DAS CRUZES;MCZ;13 (MCZ) Secundária;13;CDOE-1314;EM SERVIÇO;1
MOGI DAS CRUZES;SP;13 (MCZ) Secundária;13;CDOE-1315;"";""
MOGI DAS CRUZES;MCZ;13 (MCZ) Secundária;13;CDOE-1315;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;13 (MCZ) Secundária;13;CDOE-1315;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;13 (MDC) Secundária;13;CDOI-1315PS;EM SERVIÇO;2
MOGI DAS CRUZES;MDC;13 (MDC) Secundária;13;CDOI-1315PS;"";""
MOGI DAS CRUZES;SP;13 (MDC) Secundária;13;CDOI-1315PS;"";""
MOGI DAS CRUZES;MDC;13 (MDC) Secundária;13;CDOI-1315PS;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;13 (MDC) Secundária;13;CDOI-1315PS;EM SERVIÇO;3
MOGI DAS CRUZES;SP;13 (MDC) Secundária;13;CDOI-1316PS;"";""
MOGI DAS CRUZES;SP;130 (MCZ) Secundária;130;CDOE-13004;"";""
MOGI DAS CRUZES;MCZ;130 (MCZ) Secundária;130;CDOE-13005;"";""
MOGI DAS CRUZES;SP;130 (MCZ) Secundária;130;CDOE-13005;"";""
MOGI DAS CRUZES;MCZ;130 (MCZ) Secundária;130;CDOE-13006;"";""
MOGI DAS CRUZES;SP;130 (MCZ) Secundária;130;CDOE-13006;"";""
MOGI DAS CRUZES;MCZ;130 (MCZ) Secundária;130;CDOE-13007;EM SERVIÇO;2
MOGI DAS CRUZES;SP;130 (MCZ) Secundária;130;CDOE-13009;"";""
MOGI DAS CRUZES;MCZ;131 (MCZ) Secundária;131;CDOE-13111;EM SERVIÇO;1
MOGI DAS CRUZES;SP;131 (MCZ) Secundária;131;CDOE-13111;"";""
MOGI DAS CRUZES;MCZ;131 (MCZ) Secundária;131;CDOE-13112;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;132 (MCZ) Secundária;132;CDOE-13202;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;132 (MCZ) Secundária;132;CDOE-13204;EM SERVIÇO;1
MOGI DAS CRUZES;SP;133 (MCZ) Secundária;133;CDOE-13303;"";""
MOGI DAS CRUZES;MCZ;133 (MCZ) Secundária;133;CDOE-13303;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;133 (MCZ) Secundária;133;CDOE-13309;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;134 (MCZ) Secundária;134;CDOE-13401;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;134 (MCZ) Secundária;134;CDOE-13401;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;134 (MCZ) Secundária;134;CDOI-13404;EM SERVIÇO;1
MOGI DAS CRUZES;SP;134 (MCZ) Secundária;134;CDOI-13406;"";""
MOGI DAS CRUZES;SP;134 (MCZ) Secundária;134;CDOI-13406;"";""
MOGI DAS CRUZES;MCZ;134 (MCZ) Secundária;134;CDOI-13407;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;134 (MCZ) Secundária;134;CDOI-13407;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;134 (MCZ) Secundária;134;CDOI-13408;EM SERVIÇO;1
MOGI DAS CRUZES;SP;135 (MCZ) Secundária;135;CDOE-13501;"";""
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13501;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13502;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13506;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13506;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13506;EM SERVIÇO;1
MOGI DAS CRUZES;SP;135 (MCZ) Secundária;135;CDOE-13506;"";""
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13506;"";""
MOGI DAS CRUZES;SP;135 (MCZ) Secundária;135;CDOE-13507;"";""
MOGI DAS CRUZES;SP;135 (MCZ) Secundária;135;CDOE-13510;"";""
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13511;EM SERVIÇO;1
MOGI DAS CRUZES;SP;135 (MCZ) Secundária;135;CDOE-13513;"";""
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13513;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13513;"";""
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13514;"";""
MOGI DAS CRUZES;MCZ;135 (MCZ) Secundária;135;CDOE-13515;EM SERVIÇO;1
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13601;"";""
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13601;"";""
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13601;"";""
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13601;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13603;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13603;"";""
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13605;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13606;EM SERVIÇO;1
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13606;"";""
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13607;"";""
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13608;"";""
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13609;EM SERVIÇO;1
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13611;"";""
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13611;"";""
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13611;"";""
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13612;EM SERVIÇO;1
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13614;"";""
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13615;EM SERVIÇO;1
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13615;"";""
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13615;"";""
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13615;"";""
MOGI DAS CRUZES;MCZ;136 (MCZ) Secundária;136;CDOE-13616;EM SERVIÇO;1
MOGI DAS CRUZES;SP;136 (MCZ) Secundária;136;CDOE-13616;"";""
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13702;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13702;"";""
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13705;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13705;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13707;EM SERVIÇO;2
MOGI DAS CRUZES;SP;137 (MCZ) Secundária;137;CDOE-13709;"";""
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13709;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13709;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13710;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13711;"";""
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13711;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;137 (MCZ) Secundária;137;CDOE-13712;"";""
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13801;EM SERVIÇO;1
MOGI DAS CRUZES;SP;138 (MCZ) Secundária;138;CDOE-13801;"";""
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13802;"";""
MOGI DAS CRUZES;SP;138 (MCZ) Secundária;138;CDOE-13804;"";""
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13804;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13805;EM SERVIÇO;1
MOGI DAS CRUZES;SP;138 (MCZ) Secundária;138;CDOE-13805;"";""
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13806;EM SERVIÇO;1
MOGI DAS CRUZES;SP;138 (MCZ) Secundária;138;CDOE-13807;"";""
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13808;EM SERVIÇO;4
MOGI DAS CRUZES;SP;138 (MCZ) Secundária;138;CDOE-13808;"";""
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13810;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13810;EM SERVIÇO;5
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13810;"";""
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13810;"";""
MOGI DAS CRUZES;SP;138 (MCZ) Secundária;138;CDOE-13811;"";""
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13811;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13812;EM SERVIÇO;3
MOGI DAS CRUZES;SP;138 (MCZ) Secundária;138;CDOE-13812;"";""
MOGI DAS CRUZES;MCZ;138 (MCZ) Secundária;138;CDOE-13812;"";""
MOGI DAS CRUZES;SP;138 (MCZ) Secundária;138;CDOE-13814;"";""
MOGI DAS CRUZES;MCZ;139 (MCZ) Secundária;139;CDOE-13902;EM SERVIÇO;1
MOGI DAS CRUZES;SP;139 (MCZ) Secundária;139;CDOE-13902;"";""
MOGI DAS CRUZES;SP;139 (MCZ) Secundária;139;CDOE-13903;"";""
MOGI DAS CRUZES;MCZ;139 (MCZ) Secundária;139;CDOE-13904;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;139 (MCZ) Secundária;139;CDOE-13904;"";""
MOGI DAS CRUZES;MCZ;139 (MCZ) Secundária;139;CDOE-13909;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;139 (MCZ) Secundária;139;CDOE-13910;EM SERVIÇO;1
MOGI DAS CRUZES;SP;139 (MCZ) Secundária;139;CDOE-13912;"";""
MOGI DAS CRUZES;MDC;14 (MDC) Secundária;14;CDOE-1401;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;14 (MDC) Secundária;14;CDOE-1401;"";""
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1402;"";""
MOGI DAS CRUZES;MDC;14 (MDC) Secundária;14;CDOE-1402;EM SERVIÇO;1
MOGI DAS CRUZES;MDC;14 (MDC) Secundária;14;CDOE-1403;"";""
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1403;EM SERVIÇO;2
MOGI DAS CRUZES;MDC;14 (MDC) Secundária;14;CDOE-1403;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1403;EM SERVIÇO;1
MOGI DAS CRUZES;SP;14 (MDC) Secundária;14;CDOE-1405;"";""
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1406;EM SERVIÇO;1
MOGI DAS CRUZES;SP;14 (MCZ) Secundária;14;CDOE-1406;"";""
MOGI DAS CRUZES;SP;14 (MCZ) Secundária;14;CDOE-1406;"";""
MOGI DAS CRUZES;SP;14 (MCZ) Secundária;14;CDOE-1406;"";""
MOGI DAS CRUZES;SP;14 (MCZ) Secundária;14;CDOE-1406;"";""
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1406;"";""
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1406;EM SERVIÇO;2
MOGI DAS CRUZES;SP;14 (MCZ) Secundária;14;CDOE-1406;"";""
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1408;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1409;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1409;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1410;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1410;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1411;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1412;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;14 (MCZ) Secundária;14;CDOE-1415;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;140 (MCZ) Secundária;140;CDOE-14001;"";""
MOGI DAS CRUZES;MCZ;140 (MCZ) Secundária;140;CDOE-14001;EM SERVIÇO;1
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14002;"";""
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14002;"";""
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14004;"";""
MOGI DAS CRUZES;MCZ;140 (MCZ) Secundária;140;CDOE-14004;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;140 (MCZ) Secundária;140;CDOE-14004;EM SERVIÇO;1
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14005;"";""
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14005;"";""
MOGI DAS CRUZES;MCZ;140 (MCZ) Secundária;140;CDOE-14007;"";""
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14008;"";""
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14009;"";""
MOGI DAS CRUZES;MCZ;140 (MCZ) Secundária;140;CDOE-14009;EM SERVIÇO;2
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14011;"";""
MOGI DAS CRUZES;MCZ;140 (MCZ) Secundária;140;CDOE-14012;EM SERVIÇO;2
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14013;"";""
MOGI DAS CRUZES;SP;140 (MCZ) Secundária;140;CDOE-14013;"";""
MOGI DAS CRUZES;MCZ;140 (MCZ) Secundária;140;CDOE-14014;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14101;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14102;EM SERVIÇO;3
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14102;"";""
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14102;"";""
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14102;"";""
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14103;"";""
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14103;EM SERVIÇO;3
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14103;EM SERVIÇO;4
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14103;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14103;EM SERVIÇO;1
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14103;"";""
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14103;"";""
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14103;"";""
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14104;EM SERVIÇO;1
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14104;"";""
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14105;"";""
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14106;"";""
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14107;"";""
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14108;EM SERVIÇO;1
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14108;"";""
MOGI DAS CRUZES;MCZ;141 (MCZ) Secundária;141;CDOE-14108;"";""
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14109;"";""
MOGI DAS CRUZES;SP;141 (MCZ) Secundária;141;CDOE-14110;"";""
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14202;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14204;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14204;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14206;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14207;EM SERVIÇO;1
MOGI DAS CRUZES;SP;142 (MCZ) Secundária;142;CDOE-14209;"";""
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14210;"";""
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14210;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14210;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14212;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;142 (MCZ) Secundária;142;CDOE-14212;EM SERVIÇO;1
MOGI DAS CRUZES;SP;142 (MCZ) Secundária;142;CDOE-14212;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14301;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14301;"";""
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14301;"";""
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14302;"";""
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14302;"";""
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14302;"";""
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14302;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14302;EM SERVIÇO;1
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14302;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14304;EM SERVIÇO;2
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14304;"";""
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14304;"";""
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14304;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14304;EM SERVIÇO;5
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14305;"";""
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14305;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14305;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14306;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14306;EM SERVIÇO;2
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14307;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14307;EM SERVIÇO;3
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14307;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14308;EM SERVIÇO;1
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14309;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14309;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14309;EM SERVIÇO;2
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14310;EM SERVIÇO;1
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14310;"";""
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14311;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14311;EM SERVIÇO;3
MOGI DAS CRUZES;SP;143 (MCZ) Secundária;143;CDOE-14311;"";""
MOGI DAS CRUZES;MCZ;143 (MCZ) Secundária;143;CDOE-14312;"";""
MOGI DAS CRUZES;MCZ;144 (MCZ) Secundária;144;CDOE-14401;"";""
MOGI DAS CRUZES;MCZ;144 (MCZ) Secundária;144;CDOE-14401;EM SERVIÇO;1
MOGI DAS CRUZES;SP;144 (MCZ) Secundária;144;CDOE-14402;"";""
